results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.81741256,,0.91283858,560.8,560.7,the,12,en-us,581.936607
0.81741256,,0.91283858,561.2,560.8,government,12,en-us,581.936607
0.81741256,,0.55726737,561.6,561.2,to,12,en-us,581.936607
0.81741256,,0.91283858,562.1,561.6,become,12,en-us,581.936607
0.81741256,,0.91283858,563.5,563.2,become,12,en-us,581.936607
0.81741256,,0.62201107,564.0,563.5,a,12,en-us,581.936607
0.81741256,,0.73661447,564.7,564.2,tourist,12,en-us,581.936607
0.81741256,,0.91283858,564.9,564.7,like,12,en-us,581.936607
0.81741256,,0.72196025,565.3,564.9,right,12,en-us,581.936607
0.81741256,,0.91283858,565.6,565.4,these,12,en-us,581.936607
0.81741256,,0.78193897,566.0,565.6,yemeni,12,en-us,581.936607
0.81741256,,0.69675612,566.4,566.0,people,12,en-us,581.936607
0.81741256,,0.78036487,566.6,566.4,in,12,en-us,581.936607
0.81741256,,0.76265907,566.8,566.6,these,12,en-us,581.936607
0.81741256,,0.91283858,567.1,566.8,people,12,en-us,581.936607
0.81741256,,0.74329448,567.2,567.1,are,12,en-us,581.936607
0.81741256,,0.7022807,567.5,567.2,coming,12,en-us,581.936607
0.81741256,,0.7022807,568.0,567.5,to,12,en-us,581.936607
0.81741256,,0.91283858,568.6,568.4,use,12,en-us,581.936607
0.81741256,,0.66060102,568.6,568.6,a,12,en-us,581.936607
0.81741256,,0.91283858,568.9,568.6,judge,12,en-us,581.936607
0.81741256,,0.72485077,569.0,568.9,without,12,en-us,581.936607
0.81741256,,0.91283858,569.2,569.0,light,12,en-us,581.936607
0.81741256,,0.6947329,569.5,569.2,without,12,en-us,581.936607
0.81741256,,0.91283858,569.7,569.5,any,12,en-us,581.936607
0.81741256,,0.84265167,569.9,569.7,money,12,en-us,581.936607
0.81741256,,0.67011541,570.2,569.9,without,12,en-us,581.936607
0.81741256,,0.65347815,570.6,570.2,having,12,en-us,581.936607
0.81741256,,0.91283858,570.7,570.6,to,12,en-us,581.936607
0.81741256,,0.76265907,571.0,570.7,pay,12,en-us,581.936607
0.81741256,,0.91283858,571.2,571.0,and,12,en-us,581.936607
0.81741256,,0.72096431,571.4,571.2,they're,12,en-us,581.936607
0.81741256,,0.74329448,571.6,571.4,even,12,en-us,581.936607
0.81741256,,0.66808796,572.1,571.6,getting,12,en-us,581.936607
0.81741256,,0.91283858,572.8,572.1,Financial,12,en-us,581.936607
0.81741256,,0.66422552,574.3,573.4,Financial,12,en-us,581.936607
0.81741256,,0.91131037,575.1,574.6,benefits,12,en-us,581.936607
0.81741256,,0.72485077,575.3,575.1,from,12,en-us,581.936607
0.81741256,,0.67662215,575.7,575.3,the,12,en-us,581.936607
0.81741256,,0.81790918,576.4,575.7,national,12,en-us,581.936607
0.81741256,,0.91283858,577.0,576.8,from,12,en-us,581.936607
0.81741256,,0.86210597,577.4,577.0,Korea,12,en-us,581.936607
0.81741256,,0.84721619,577.6,577.4,that's,12,en-us,581.936607
0.81741256,,0.701989,578.1,577.6,why,12,en-us,581.936607
0.81741256,,0.72485077,578.2,578.1,I,12,en-us,581.936607
0.81741256,,0.91283858,578.4,578.2,guess,12,en-us,581.936607
0.81741256,,0.74329448,578.5,578.4,you're,12,en-us,581.936607
0.81741256,,0.78036487,578.8,578.5,driving,12,en-us,581.936607
0.81741256,,0.85994786,579.1,578.8,people,12,en-us,581.936607
0.81741256,,0.69304115,579.4,579.1,are,12,en-us,581.936607
0.81741256,,0.91283858,579.8,579.4,against,12,en-us,581.936607
0.81741256,,0.58492345,580.1,579.8,it,12,en-us,581.936607
0.81741256,,0.91283858,580.5,580.3,if,12,en-us,581.936607
0.81741256,,0.7022807,580.5,580.5,you,12,en-us,581.936607
0.81741256,,0.71850008,580.7,580.5,think,12,en-us,581.936607
0.81741256,,0.71695387,580.9,580.7,about,12,en-us,581.936607
0.81741256,,0.91283858,581.0,580.9,the,12,en-us,581.936607
0.81741256,,0.91283858,581.5,581.0,Chinese,12,en-us,581.936607
0.81741256,,0.85994786,581.7,581.5,people,12,en-us,581.936607
0.82985866, like speaking and interests of the Jesuit I guess the Jeju Islands was basically developed by the government to become a become a tourist like right these yemeni people in these people are coming to you such as your ally without any money without anything to pay and they're even getting Financial Financial benefits from the national from Korea that's why I guess you're driving people are against it if you think about the Chinese people,0.91283858,554.5,554.4,like,12,en-us,581.936609
0.82985866,,0.91283858,554.8,554.5,speaking,12,en-us,581.936609
0.82985866,,0.91283858,555.0,554.8,and,12,en-us,581.936609
0.82985866,,0.91283858,555.4,555.0,interests,12,en-us,581.936609
0.82985866,,0.91283858,555.7,555.4,of,12,en-us,581.936609
0.82985866,,0.91283858,555.8,555.7,the,12,en-us,581.936609
0.82985866,,0.91202807,556.3,555.8,Jesuit,12,en-us,581.936609
0.82985866,,0.91283858,556.6,556.5,I,12,en-us,581.936609
0.82985866,,0.91283858,557.1,556.6,guess,12,en-us,581.936609
0.82985866,,0.91283858,557.4,557.2,the,12,en-us,581.936609
0.82985866,,0.91283858,558.1,557.7,Jeju,12,en-us,581.936609
0.82985866,,0.91283858,558.9,558.1,Islands,12,en-us,581.936609
0.82985866,,0.91283858,559.1,558.9,was,12,en-us,581.936609
0.82985866,,0.91283858,559.7,559.1,basically,12,en-us,581.936609
0.82985866,,0.91283858,560.6,559.9,developed,12,en-us,581.936609
0.82985866,,0.91283858,560.7,560.6,by,12,en-us,581.936609
0.82985866,,0.91283858,560.8,560.7,the,12,en-us,581.936609
0.82985866,,0.91283858,561.2,560.8,government,12,en-us,581.936609
0.82985866,,0.91283858,561.6,561.2,to,12,en-us,581.936609
0.82985866,,0.91283858,562.0,561.6,become,12,en-us,581.936609
0.82985866,,0.62375218,562.1,562.0,a,12,en-us,581.936609
0.82985866,,0.91283858,563.5,563.2,become,12,en-us,581.936609
0.82985866,,0.6679343,564.0,563.5,a,12,en-us,581.936609
0.82985866,,0.75567156,564.7,564.2,tourist,12,en-us,581.936609
0.82985866,,0.91283858,564.9,564.7,like,12,en-us,581.936609
0.82985866,,0.71933478,565.3,564.9,right,12,en-us,581.936609
0.82985866,,0.91283858,565.6,565.4,these,12,en-us,581.936609
0.82985866,,0.82442516,566.0,565.6,yemeni,12,en-us,581.936609
0.82985866,,0.70962209,566.4,566.0,people,12,en-us,581.936609
0.82985866,,0.81882322,566.6,566.4,in,12,en-us,581.936609
0.82985866,,0.77353632,566.8,566.6,these,12,en-us,581.936609
0.82985866,,0.91283858,567.1,566.8,people,12,en-us,581.936609
0.82985866,,0.75758886,567.2,567.1,are,12,en-us,581.936609
0.82985866,,0.71422231,567.5,567.2,coming,12,en-us,581.936609
0.82985866,,0.71422225,568.0,567.5,to,12,en-us,581.936609
0.82985866,,0.91283858,568.5,568.4,you,12,en-us,581.936609
0.82985866,,0.83805919,568.7,568.5,such,12,en-us,581.936609
0.82985866,,0.91283858,568.8,568.7,as,12,en-us,581.936609
0.82985866,,0.71317971,568.9,568.8,your,12,en-us,581.936609
0.82985866,,0.84584874,569.2,568.9,ally,12,en-us,581.936609
0.82985866,,0.72644734,569.5,569.2,without,12,en-us,581.936609
0.82985866,,0.91283858,569.7,569.5,any,12,en-us,581.936609
0.82985866,,0.75731283,569.9,569.7,money,12,en-us,581.936609
0.82985866,,0.68824899,570.3,569.9,without,12,en-us,581.936609
0.82985866,,0.88657463,570.6,570.3,anything,12,en-us,581.936609
0.82985866,,0.72363538,570.7,570.6,to,12,en-us,581.936609
0.82985866,,0.77261508,571.0,570.7,pay,12,en-us,581.936609
0.82985866,,0.91283858,571.2,571.0,and,12,en-us,581.936609
0.82985866,,0.72564703,571.4,571.2,they're,12,en-us,581.936609
0.82985866,,0.75638127,571.6,571.4,even,12,en-us,581.936609
0.82985866,,0.70312738,572.1,571.6,getting,12,en-us,581.936609
0.82985866,,0.91283858,572.8,572.1,Financial,12,en-us,581.936609
0.82985866,,0.68512112,574.3,573.4,Financial,12,en-us,581.936609
0.82985866,,0.91283858,575.1,574.6,benefits,12,en-us,581.936609
0.82985866,,0.72897941,575.3,575.1,from,12,en-us,581.936609
0.82985866,,0.68149096,575.7,575.3,the,12,en-us,581.936609
0.82985866,,0.84432244,576.4,575.7,national,12,en-us,581.936609
0.82985866,,0.91283858,577.0,576.8,from,12,en-us,581.936609
0.82985866,,0.90010107,577.4,577.0,Korea,12,en-us,581.936609
0.82985866,,0.86330634,577.6,577.4,that's,12,en-us,581.936609
0.82985866,,0.70072615,578.1,577.6,why,12,en-us,581.936609
0.82985866,,0.71320683,578.2,578.1,I,12,en-us,581.936609
0.82985866,,0.91283858,578.4,578.2,guess,12,en-us,581.936609
0.82985866,,0.75638133,578.5,578.4,you're,12,en-us,581.936609
0.82985866,,0.81573397,578.8,578.5,driving,12,en-us,581.936609
0.82985866,,0.91283858,579.1,578.8,people,12,en-us,581.936609
0.82985866,,0.70538485,579.4,579.1,are,12,en-us,581.936609
0.82985866,,0.91283858,579.8,579.4,against,12,en-us,581.936609
0.82985866,,0.64723533,580.1,579.8,it,12,en-us,581.936609
0.82985866,,0.91283858,580.5,580.3,if,12,en-us,581.936609
0.82985866,,0.71320683,580.5,580.5,you,12,en-us,581.936609
0.82985866,,0.72363538,580.7,580.5,think,12,en-us,581.936609
0.82985866,,0.72331142,580.9,580.7,about,12,en-us,581.936609
0.82985866,,0.91283858,581.0,580.9,the,12,en-us,581.936609
0.82985866,,0.91283858,581.5,581.0,Chinese,12,en-us,581.936609
0.82985866,,0.8766917,581.7,581.5,people,12,en-us,581.936609
0.91283822, to digital and there's like tons of people coming to Jeju Island right but they're spending money there that's why they're not you know they're not against these Chinese people coming in here right so I guess we're just thinking about money too much we could later on like expanded you know if we take care of but these Japanese people,0.91283858,582.2,582.0,to,12,en-us,605.088988
0.91283822,,0.91283858,582.5,582.2,digital,12,en-us,605.088988
0.91283822,,0.91283858,582.8,582.5,and,12,en-us,605.088988
0.91283822,,0.91283858,583.0,582.8,there's,12,en-us,605.088988
0.91283822,,0.91283858,583.2,583.0,like,12,en-us,605.088988
0.91283822,,0.91283858,583.6,583.2,tons,12,en-us,605.088988
0.91283822,,0.91283858,583.7,583.6,of,12,en-us,605.088988
0.91283822,,0.91283858,584.0,583.7,people,12,en-us,605.088988
0.91283822,,0.91283858,584.2,584.0,coming,12,en-us,605.088988
0.91283822,,0.91283858,584.4,584.2,to,12,en-us,605.088988
0.91283822,,0.91283858,585.2,584.9,Jeju,12,en-us,605.088988
0.91283822,,0.91283858,585.5,585.2,Island,12,en-us,605.088988
0.91283822,,0.91283858,585.9,585.5,right,12,en-us,605.088988
0.91283822,,0.91283858,586.2,586.0,but,12,en-us,605.088988
0.91283822,,0.91283858,586.4,586.2,they're,12,en-us,605.088988
0.91283822,,0.91283858,586.8,586.4,spending,12,en-us,605.088988
0.91283822,,0.91283858,587.0,586.8,money,12,en-us,605.088988
0.91283822,,0.91283858,587.3,587.0,there,12,en-us,605.088988
0.91283822,,0.91283858,587.5,587.3,that's,12,en-us,605.088988
0.91283822,,0.91283858,587.6,587.5,why,12,en-us,605.088988
0.91283822,,0.91283858,587.9,587.6,they're,12,en-us,605.088988
0.91283822,,0.91283858,588.4,587.9,not,12,en-us,605.088988
0.91283822,,0.91283858,588.5,588.4,you,12,en-us,605.088988
0.91283822,,0.91283858,588.9,588.5,know,12,en-us,605.088988
0.91283822,,0.91283858,590.3,590.2,they're,12,en-us,605.088988
0.91283822,,0.91283858,590.5,590.3,not,12,en-us,605.088988
0.91283822,,0.91283858,591.2,590.5,against,12,en-us,605.088988
0.91283822,,0.91283858,591.7,591.3,these,12,en-us,605.088988
0.91283822,,0.91283858,592.0,591.7,Chinese,12,en-us,605.088988
0.91283822,,0.91283858,592.3,592.0,people,12,en-us,605.088988
0.91283822,,0.91283858,592.6,592.3,coming,12,en-us,605.088988
0.91283822,,0.91283858,592.7,592.6,in,12,en-us,605.088988
0.91283822,,0.91283858,593.0,592.7,here,12,en-us,605.088988
0.91283822,,0.91283858,593.5,593.0,right,12,en-us,605.088988
0.91283822,,0.91283858,594.3,593.7,so,12,en-us,605.088988
0.91283822,,0.91283858,595.1,595.0,I,12,en-us,605.088988
0.91283822,,0.91283858,595.4,595.1,guess,12,en-us,605.088988
0.91283822,,0.91283858,595.7,595.4,we're,12,en-us,605.088988
0.91283822,,0.91283858,596.3,595.7,just,12,en-us,605.088988
0.91283822,,0.91283858,596.6,596.4,thinking,12,en-us,605.088988
0.91283822,,0.91283858,596.8,596.6,about,12,en-us,605.088988
0.91283822,,0.91283858,597.1,596.8,money,12,en-us,605.088988
0.91283822,,0.91283858,597.2,597.1,too,12,en-us,605.088988
0.91283822,,0.91283858,597.8,597.2,much,12,en-us,605.088988
0.91283822,,0.91283858,598.8,598.7,we,12,en-us,605.088988
0.91283822,,0.91283858,599.1,598.8,could,12,en-us,605.088988
0.91283822,,0.91283858,599.4,599.1,later,12,en-us,605.088988
0.91283822,,0.91283858,599.5,599.4,on,12,en-us,605.088988
0.91283822,,0.91283858,599.6,599.5,like,12,en-us,605.088988
0.91283822,,0.91283858,600.4,599.6,expanded,12,en-us,605.088988
0.91283822,,0.91283858,600.5,600.4,you,12,en-us,605.088988
0.91283822,,0.91283858,600.6,600.5,know,12,en-us,605.088988
0.91283822,,0.91283858,600.8,600.6,if,12,en-us,605.088988
0.91283822,,0.91283858,600.9,600.8,we,12,en-us,605.088988
0.91283822,,0.91283858,601.1,600.9,take,12,en-us,605.088988
0.91283822,,0.91283858,601.3,601.1,care,12,en-us,605.088988
0.91283822,,0.91283858,601.5,601.3,of,12,en-us,605.088988
0.91283822,,0.91283858,602.0,601.5,but,12,en-us,605.088988
0.91283822,,0.91283858,602.2,602.0,these,12,en-us,605.088988
0.91283822,,0.91283858,602.6,602.2,Japanese,12,en-us,605.088988
0.91283822,,0.91283858,603.0,602.6,people,12,en-us,605.088988
0.90048748, to Jeju Island there's like tons of people coming to to Jeju Island right but they're spending money there that's why they're not you know they're not against these Chinese people coming in here right so I guess we're just thinking about money too much we could later on like expanded you know if we take care of these gma's people,0.91283858,582.2,582.0,to,12,en-us,607.163684
0.90048748,,0.91283858,582.5,582.2,Jeju,12,en-us,607.163684
0.90048748,,0.91283858,582.8,582.5,Island,12,en-us,607.163684
0.90048748,,0.91283858,583.0,582.8,there's,12,en-us,607.163684
0.90048748,,0.91283858,583.2,583.0,like,12,en-us,607.163684
0.90048748,,0.91283858,583.6,583.2,tons,12,en-us,607.163684
0.90048748,,0.91283858,583.7,583.6,of,12,en-us,607.163684
0.90048748,,0.91283858,584.0,583.7,people,12,en-us,607.163684
0.90048748,,0.91283858,584.2,584.0,coming,12,en-us,607.163684
0.90048748,,0.91283858,584.4,584.2,to,12,en-us,607.163684
0.90048748,,0.91283858,584.9,584.8,to,12,en-us,607.163684
0.90048748,,0.91283858,585.2,584.9,Jeju,12,en-us,607.163684
0.90048748,,0.91283858,585.5,585.2,Island,12,en-us,607.163684
0.90048748,,0.91283858,586.0,585.5,right,12,en-us,607.163684
0.90048748,,0.91283858,586.2,586.0,but,12,en-us,607.163684
0.90048748,,0.91283858,586.4,586.2,they're,12,en-us,607.163684
0.90048748,,0.91283858,586.8,586.4,spending,12,en-us,607.163684
0.90048748,,0.91283858,587.0,586.8,money,12,en-us,607.163684
0.90048748,,0.91283858,587.2,587.0,there,12,en-us,607.163684
0.90048748,,0.91283858,587.5,587.2,that's,12,en-us,607.163684
0.90048748,,0.91283858,587.7,587.5,why,12,en-us,607.163684
0.90048748,,0.91283858,587.9,587.7,they're,12,en-us,607.163684
0.90048748,,0.91283858,588.4,587.9,not,12,en-us,607.163684
0.90048748,,0.91283858,588.5,588.4,you,12,en-us,607.163684
0.90048748,,0.91283858,588.9,588.5,know,12,en-us,607.163684
0.90048748,,0.91283858,590.3,590.2,they're,12,en-us,607.163684
0.90048748,,0.91283858,590.5,590.3,not,12,en-us,607.163684
0.90048748,,0.91283858,591.2,590.5,against,12,en-us,607.163684
0.90048748,,0.91283858,591.7,591.4,these,12,en-us,607.163684
0.90048748,,0.91283858,592.0,591.7,Chinese,12,en-us,607.163684
0.90048748,,0.91283858,592.3,592.0,people,12,en-us,607.163684
0.90048748,,0.91283858,592.6,592.3,coming,12,en-us,607.163684
0.90048748,,0.91283858,592.7,592.6,in,12,en-us,607.163684
0.90048748,,0.91283858,593.0,592.7,here,12,en-us,607.163684
0.90048748,,0.91283858,593.5,593.0,right,12,en-us,607.163684
0.90048748,,0.91283858,594.2,593.7,so,12,en-us,607.163684
0.90048748,,0.91283858,595.1,595.0,I,12,en-us,607.163684
0.90048748,,0.91283858,595.4,595.1,guess,12,en-us,607.163684
0.90048748,,0.91283858,595.7,595.4,we're,12,en-us,607.163684
0.90048748,,0.91283858,596.3,595.7,just,12,en-us,607.163684
0.90048748,,0.91283858,596.6,596.3,thinking,12,en-us,607.163684
0.90048748,,0.91283858,596.8,596.6,about,12,en-us,607.163684
0.90048748,,0.91283858,597.1,596.8,money,12,en-us,607.163684
0.90048748,,0.91283858,597.2,597.1,too,12,en-us,607.163684
0.90048748,,0.91283858,597.8,597.2,much,12,en-us,607.163684
0.90048748,,0.91283858,598.8,598.7,we,12,en-us,607.163684
0.90048748,,0.91283858,599.1,598.8,could,12,en-us,607.163684
0.90048748,,0.91283858,599.4,599.1,later,12,en-us,607.163684
0.90048748,,0.91283858,599.5,599.4,on,12,en-us,607.163684
0.90048748,,0.91283858,599.6,599.5,like,12,en-us,607.163684
0.90048748,,0.91283858,600.4,599.6,expanded,12,en-us,607.163684
0.90048748,,0.91283858,600.5,600.4,you,12,en-us,607.163684
0.90048748,,0.91283858,600.6,600.5,know,12,en-us,607.163684
0.90048748,,0.91283858,600.8,600.6,if,12,en-us,607.163684
0.90048748,,0.91283858,600.9,600.8,we,12,en-us,607.163684
0.90048748,,0.91283858,601.1,600.9,take,12,en-us,607.163684
0.90048748,,0.91283858,601.2,601.1,care,12,en-us,607.163684
0.90048748,,0.91283858,601.6,601.2,of,12,en-us,607.163684
0.90048748,,0.91283858,602.2,602.0,these,12,en-us,607.163684
0.90048748,,0.49141657,602.6,602.2,gma's,12,en-us,607.163684
0.90048748,,0.5808658,603.0,602.6,people,12,en-us,607.163684
